ENSEMBL ID,Gene Name,Chr,Strand,Start,End,fex10_1,fex10_2,fex10_3,fex2_1,fex2_2,fex2_3,S2R_1,S2R_2,S2R_3
FBgn0267145,lncRNA:CR45585,3R,+,5015624,5021474,0,0,0,0,0,0,0,0,0
FBgn0267146,lncRNA:CR45586,3R,-,12661378,12662138,0,0,0,0,0,0,0,0,0
FBgn0267147,lncRNA:CR45587,3R,-,12849090,12849585,0,0,0,0,0,0,0,0,0
FBgn0267148,lncRNA:CR45588,3R,-,5053181,5053738,1,0,0,1,0,0,1,0,0
FBgn0267149,lncRNA:CR45589,3R,+,13478265,13478780,0,0,0,0,0,0,0,0,0
FBgn0267150,lncRNA:CR45590,3R,-,13785806,13786583,0,0,0,0,0,0,0,0,0
FBgn0267151,lncRNA:CR45591,3R,-,13425833,13426178,1,1,1,1,1,0,0,2,0
FBgn0267152,lncRNA:CR45592,3R,-,16988590,16988884,1,0,1,0,0,1,0,0,0
FBgn0267153,lncRNA:CR45593,3R,-,6761513,6763478,5,4,1,2,2,4,4,3,0
FBgn0267154,lncRNA:CR45594,3R,-,13630873,13631379,0,0,0,0,0,0,0,0,0
FBgn0267155,lncRNA:CR45595,3R,+,11780641,11781108,0,2,1,2,1,4,2,4,1
FBgn0267156,lncRNA:CR45596,3R,+,14288229,14288665,0,0,1,0,0,0,0,0,0
FBgn0267157,lncRNA:CR45597,3R,-,4279673,4280057,1,1,0,0,0,0,1,1,1
FBgn0267158,lncRNA:CR45598,3R,-,14923203,14923761,0,0,0,0,0,0,0,0,0
FBgn0267159,lncRNA:CR45599,3R,-,15004281,15004942,0,0,0,0,0,0,0,0,0
FBgn0267160,asRNA:CR45600,3R,-,15136985,15140121,23,17,22,14,13,30,21,27,31
FBgn0267161,asRNA:CR45601,X,-,10054235,10055109,0,4,2,4,2,1,1,2,2
FBgn0267162,lncRNA:CR45602,X,+,10071391,10071734,0,0,0,0,0,0,1,0,0
FBgn0267163,CG45603,X,+,12274635,12275155,0,0,0,0,0,0,0,0,0
FBgn0267164,asRNA:CR45604,X,-,11089231,11095143,6,2,1,4,2,3,2,2,2
FBgn0267165,lncRNA:CR45605,X,-,18120546,18121467,0,0,0,0,0,0,0,0,0
FBgn0267166,lncRNA:CR45606,X,+,18122123,18122919,0,0,0,0,0,0,0,0,0
FBgn0267167,lncRNA:CR45607,X,-,18244892,18245180,2,1,0,3,3,1,2,0,0
FBgn0267168,lncRNA:CR45608,X,-,18310502,18311349,0,1,0,0,0,0,0,0,0
FBgn0267169,lncRNA:CR45609,X,-,18311395,18311926,0,0,0,0,0,0,0,0,0
FBgn0267170,lncRNA:CR45610,X,-,20690320,20690633,0,0,0,0,0,0,0,0,0
FBgn0267171,asRNA:CR45611,X,-,21373635,21374417,1,0,1,0,0,0,0,0,1
FBgn0267172,asRNA:CR45612,X,-,21372593,21373553,1,0,0,0,0,2,0,0,0
FBgn0267173,lncRNA:CR45613,X,-,18256609,18258007,0,0,0,0,0,0,0,0,0
FBgn0267174,lncRNA:CR45614,X,+,11065860,11066377,55,48,40,58,58,74,23,24,21
FBgn0267175,lncRNA:CR45615,X,+,12455771,12456258,0,0,0,0,0,1,0,0,0
FBgn0267176,lncRNA:CR45616,X,+,10891432,10891973,0,0,0,0,0,0,0,0,0
FBgn0267177,lncRNA:CR45617,X,+,10892261,10892748,1,0,2,0,1,2,2,1,0
FBgn0267178,lncRNA:CR45618,X,-,11716063,11716720,1,0,2,0,0,0,0,0,0
FBgn0267179,lncRNA:CR45619,X,-,11849777,11850072,0,0,0,0,0,0,0,0,0
FBgn0267180,asRNA:CR45620,X,+,7959274,7960898,3,4,3,5,2,8,1,4,2
FBgn0267181,asRNA:CR45621,X,-,12612108,12615780,0,0,0,1,0,0,0,1,0
FBgn0267182,lncRNA:CR45622,X,-,18227476,18228449,0,0,0,0,0,0,0,0,0
FBgn0267183,asRNA:CR45623,X,+,12742547,12742926,5,1,3,4,3,3,7,7,3
FBgn0267184,lncRNA:CR45624,X,+,10824269,10824627,0,1,0,0,0,0,0,0,0
FBgn0267185,lncRNA:CR45625,X,+,12912560,12913009,92,78,75,88,77,75,80,109,101
FBgn0267186,lncRNA:CR45626,X,+,12914844,12915722,1,2,0,4,3,4,1,0,1
FBgn0267187,lncRNA:CR45627,X,+,18494719,18494926,1,0,0,0,1,1,0,0,1
FBgn0267188,lncRNA:CR45628,X,+,20090533,20090858,0,0,0,0,0,0,0,0,0
FBgn0267189,asRNA:CR45629,X,+,10217627,10219303,0,2,0,0,1,0,0,2,0
FBgn0267190,lncRNA:CR45630,3R,+,16406641,16407107,0,0,0,0,0,0,0,0,0
FBgn0267191,lncRNA:CR45631,3R,+,16428304,16428976,2,1,1,0,0,1,0,0,0
FBgn0267192,lncRNA:CR45632,3R,+,21823692,21824086,0,0,0,0,0,1,1,0,0
FBgn0267193,lncRNA:CR45633,3R,-,18850940,18851239,0,0,0,0,0,0,0,0,0
FBgn0267194,lncRNA:CR45634,3R,+,18360983,18361193,0,0,0,0,0,0,0,0,0
FBgn0267195,lncRNA:CR45635,3R,+,15697274,15697874,1,1,2,1,1,1,2,0,1
FBgn0267196,lncRNA:CR45636,3R,+,15698281,15698506,0,1,0,1,0,0,0,0,1
FBgn0267197,lncRNA:CR45637,3R,+,16209425,16209833,0,0,0,0,0,0,0,0,0
FBgn0267198,lncRNA:CR45638,3R,-,16209248,16209484,4,1,2,1,3,4,1,0,3
FBgn0267199,lncRNA:CR45639,3R,-,16208192,16208935,19,12,6,6,4,10,4,5,5
FBgn0267200,lncRNA:CR45640,3R,+,16208673,16209054,3,1,8,4,2,3,1,0,0
FBgn0267201,lncRNA:CR45641,3R,+,16214278,16214957,29,21,22,13,9,10,5,5,4
FBgn0267202,lncRNA:CR45642,3R,+,16213488,16213787,8,6,5,2,1,5,2,0,3
FBgn0267203,lncRNA:CR45643,3R,+,16223395,16223854,2,4,1,0,0,2,1,0,0
FBgn0267204,lncRNA:CR45644,3R,-,21860748,21860978,1,0,0,0,1,1,0,0,0
FBgn0267205,lncRNA:CR45645,3R,-,21861377,21862080,1,2,0,1,1,0,0,0,1
FBgn0267206,lncRNA:CR45646,3R,+,22539996,22541279,0,0,0,0,0,0,0,0,0
FBgn0267207,lncRNA:CR45647,3R,+,22543278,22543578,0,0,0,0,0,0,0,0,0
FBgn0267208,asRNA:CR45648,3R,+,22724348,22724678,0,0,0,0,0,0,0,0,0
FBgn0267209,lncRNA:CR45649,3R,-,24463558,24464078,0,0,0,0,0,0,0,0,0
FBgn0267210,lncRNA:CR45650,3R,-,24767728,24768484,2,0,0,1,0,0,1,0,1
FBgn0267211,lncRNA:CR45651,3R,+,25503378,25504478,6,7,4,7,3,2,0,1,1
FBgn0267212,lncRNA:CR45652,3R,+,25808044,25808679,0,0,0,0,0,0,0,0,0
FBgn0267213,lncRNA:CR45653,3R,+,25843918,25844378,0,0,0,0,0,0,0,0,0
FBgn0267214,lncRNA:CR45654,3R,+,25845678,25846318,0,0,0,0,0,0,0,0,0
FBgn0267215,lncRNA:CR45655,3R,+,25846778,25847078,0,0,0,0,0,0,0,0,0
FBgn0267216,lncRNA:CR45656,3R,-,25847239,25847638,0,0,0,0,0,0,0,0,0
FBgn0267217,lncRNA:CR45657,3R,+,25848098,25848454,0,0,0,0,0,0,0,0,0
FBgn0267218,lncRNA:CR45658,3L,-,12289304,12290161,0,0,0,0,0,0,0,0,0
FBgn0267219,lncRNA:CR45659,3L,+,22840293,22841302,6,5,3,0,1,0,7,4,4
FBgn0267220,lncRNA:CR45660,3L,-,2629834,2630693,18,12,8,40,47,41,67,82,44
FBgn0267221,lncRNA:CR45661,3L,+,22909318,22909687,16,10,12,10,11,17,11,10,11
FBgn0267222,lncRNA:CR45662,3R,-,24282911,24283368,0,0,0,0,1,0,0,0,0
FBgn0267223,asRNA:CR45663,3L,+,16318941,16319263,0,0,0,0,0,0,0,0,0
FBgn0267224,lncRNA:CR45664,3L,-,16319440,16319931,0,0,0,0,0,0,0,0,0
FBgn0267225,lncRNA:CR45665,X,-,7681002,7681278,0,0,0,0,0,0,0,0,0
FBgn0267226,lncRNA:CR45666,X,-,7679968,7680520,0,0,0,0,0,0,0,0,0
FBgn0267227,lncRNA:CR45667,X,-,7679331,7679621,0,0,0,0,0,0,0,0,0
FBgn0267228,lncRNA:CR45668,X,-,5882480,5899989,9,4,6,0,1,3,4,3,4
FBgn0267229,lncRNA:CR45669,3R,+,28970541,28972750,0,0,0,0,0,0,0,0,0
FBgn0267230,lncRNA:CR45670,3L,-,4107143,4107470,2,2,2,0,1,0,0,0,0
FBgn0267231,lncRNA:CR45671,3L,-,11593447,11593709,0,0,0,0,0,0,0,0,0
FBgn0267232,lncRNA:CR45672,3L,-,11592447,11592790,0,0,0,0,0,0,0,0,0
FBgn0267233,lncRNA:CR45673,3R,+,4634975,4635655,0,1,0,0,0,0,0,0,0
FBgn0267234,lncRNA:CR45674,3L,-,21318223,21318650,0,0,0,0,0,0,0,0,0
FBgn0267235,lncRNA:CR45675,3L,+,3708563,3708997,0,0,0,0,0,0,0,0,0
FBgn0267236,CG45676,3R,+,11418885,11419295,0,0,0,0,0,0,0,0,0
FBgn0267237,lncRNA:CR45677,3L,-,20395394,20395851,7,5,8,1,1,1,0,2,2
FBgn0267238,lncRNA:CR45678,3L,+,19933720,19934201,0,0,0,0,0,0,0,0,0
FBgn0267239,lncRNA:CR45679,3R,-,13443070,13444076,0,1,1,0,1,1,2,0,0
FBgn0267240,lncRNA:CR45680,3R,-,13617750,13618559,0,0,0,0,0,0,0,0,0
FBgn0267241,lncRNA:CR45681,3L,+,12490294,12491196,45,36,26,36,48,39,19,30,19
FBgn0267242,asRNA:CR45682,3L,+,12491840,12493605,71,73,84,67,76,73,46,65,52
FBgn0267243,asRNA:CR45683,2L,-,13437895,13442410,8,5,2,10,13,9,19,25,23
FBgn0267244,lncRNA:CR45684,2L,-,13458290,13458605,0,0,0,0,0,0,0,0,0
FBgn0267245,lncRNA:CR45685,3L,+,4980832,4981599,0,0,0,0,0,0,0,0,0
FBgn0267246,asRNA:CR45686,3L,-,1806043,1806932,1,0,2,2,0,0,1,0,1
FBgn0267247,lncRNA:CR45687,3L,+,1807546,1807855,0,0,0,1,0,0,1,1,0
FBgn0267248,lncRNA:CR45688,3L,+,17366775,17367365,0,0,0,0,0,0,0,0,0
FBgn0267249,lncRNA:CR45689,3L,+,18979368,18979590,0,0,0,0,0,0,0,0,0
FBgn0267252,Ggamma30A,2L,+,9256563,9302494,7,5,8,2,5,5,6,3,8
FBgn0267253,CG32700,X,-,9502826,9550838,4487,3724,3522,4245,4739,5581,2600,3113,2245
FBgn0267254,CG45690,2L,+,10658281,10658559,0,0,0,0,0,0,0,0,0
FBgn0267255,CG45691,2L,-,17320250,17320712,0,0,0,0,0,0,0,0,0
FBgn0267256,lncRNA:CR45692,2L,+,10657627,10658031,0,0,0,0,0,0,0,0,0
FBgn0267257,lncRNA:CR45693,2L,-,14509913,14512083,2,0,0,0,0,0,0,0,0
FBgn0267258,lncRNA:CR45694,2L,-,15841010,15841427,0,0,0,0,0,0,0,0,0
FBgn0267259,lncRNA:CR45695,2L,-,1646932,1647163,1,0,0,0,0,0,0,0,0
FBgn0267260,lncRNA:CR45696,2L,-,17319077,17319308,0,0,0,0,0,0,0,0,0
FBgn0267261,lncRNA:CR45697,2L,+,17547185,17547849,0,0,0,0,0,0,0,0,0
FBgn0267262,lncRNA:CR45698,2L,+,17579478,17580006,0,0,0,0,0,0,0,0,0
FBgn0267263,lncRNA:CR45699,2L,-,17644448,17644844,0,0,0,0,0,0,0,0,0
FBgn0267264,lncRNA:CR45700,2L,+,19322938,19326106,2,0,1,0,1,0,0,1,0
FBgn0267265,asRNA:CR45701,2L,-,19964045,19964347,0,0,0,0,0,0,0,0,0
FBgn0267266,lncRNA:CR45702,2L,+,20513832,20514546,0,0,0,0,0,1,0,0,0
FBgn0267267,lncRNA:CR45703,2L,+,21950874,21951163,1,0,0,0,0,0,0,0,0
FBgn0267268,lncRNA:CR45704,2L,-,21949849,21950521,0,0,0,0,0,0,0,0,0
FBgn0267269,lncRNA:TS11,2L,-,2625456,2627986,0,0,0,0,0,0,0,0,0
FBgn0267270,lncRNA:CR45706,2L,-,3264168,3265714,0,0,0,0,0,0,0,0,0
FBgn0267271,lncRNA:CR45707,2L,-,20539393,20539974,0,0,0,0,0,0,0,0,0
FBgn0267272,lncRNA:CR45708,X,-,13344881,13345271,0,0,0,0,0,0,0,0,0
FBgn0267273,lncRNA:CR45709,X,-,13345586,13346102,0,0,0,0,0,0,0,0,0
FBgn0267274,lncRNA:CR45710,X,-,18676168,18676761,0,0,0,0,0,0,0,0,0
FBgn0267275,lncRNA:CR45711,X,+,19132927,19133563,2,0,0,1,1,2,0,1,2
FBgn0267276,asRNA:CR45712,2L,+,2006867,2007688,0,0,0,0,0,1,0,0,0
FBgn0267277,asRNA:CR45713,2L,+,21232745,21234035,17,4,7,14,10,9,9,11,6
FBgn0267278,asRNA:CR45714,X,+,18480072,18481132,10,10,9,12,7,6,41,55,62
FBgn0267279,asRNA:CR45715,2L,+,17497011,17497697,2,0,2,0,0,0,0,0,0
FBgn0267280,CR45716,2L,-,4891327,4891845,0,0,0,0,0,0,0,1,0
FBgn0267281,lncRNA:CR45717,2L,+,1142869,1143216,0,2,1,0,0,0,0,0,1
FBgn0267282,lncRNA:CR45718,2L,+,7753183,7753383,0,0,0,0,0,0,0,0,0
FBgn0267283,lncRNA:CR45719,2L,-,6133258,6133674,0,0,0,0,0,0,0,0,0
FBgn0267284,lncRNA:CR45720,2L,-,4240014,4240820,0,0,0,0,0,0,0,0,0
FBgn0267285,lncRNA:CR45721,2L,+,18310879,18311356,0,0,0,0,0,0,0,0,0
FBgn0267286,lncRNA:CR45722,2L,+,19469126,19469894,1,1,2,1,4,1,0,0,2
FBgn0267287,lncRNA:CR45723,2L,-,19470065,19470724,0,0,0,0,0,0,0,0,0
FBgn0267288,lncRNA:CR45724,2L,-,10903731,10903959,0,0,0,0,0,0,0,0,0
FBgn0267289,lncRNA:CR45725,2L,-,11074471,11074898,0,0,0,0,0,0,0,0,0
FBgn0267290,lncRNA:CR45726,2L,-,14448409,14449009,0,0,0,0,0,0,0,0,0
FBgn0267291,lncRNA:CR45727,2L,+,14876832,14877136,0,0,0,0,0,0,0,0,0
FBgn0267292,lncRNA:CR45728,2L,+,15549869,15550276,0,0,0,0,0,0,0,0,0
FBgn0267293,lncRNA:CR45729,2L,+,17280235,17280536,0,0,0,0,0,0,0,0,0
FBgn0267294,lncRNA:CR45730,2L,-,5297486,5297928,9,7,4,4,3,5,20,19,11
FBgn0267295,lncRNA:CR45731,3L,-,19504986,19505295,0,0,1,0,0,0,0,0,0
FBgn0267296,lncRNA:CR45732,3L,-,19439927,19441195,1,3,4,5,9,3,4,6,7
FBgn0267297,lncRNA:CR45733,3L,+,20912890,20913169,0,0,0,0,0,0,0,0,0
FBgn0267298,lncRNA:CR45734,3L,+,20920802,20921073,0,0,0,0,0,0,0,0,0
FBgn0267299,lncRNA:CR45735,3L,+,23188103,23188892,33,31,20,27,10,24,62,84,60
FBgn0267300,lncRNA:CR45736,3L,-,23731614,23732177,11,5,9,2,5,9,2,6,2
FBgn0267301,lncRNA:CR45737,3L,+,3394088,3394607,30,24,18,15,19,16,8,7,8
FBgn0267302,asRNA:CR45738,3L,-,4240069,4240505,0,1,0,0,0,0,0,0,0
FBgn0267303,lncRNA:CR45739,3L,-,4445996,4446395,0,0,0,0,0,0,0,0,0
FBgn0267304,lncRNA:CR45740,3L,+,4799989,4800330,0,0,0,0,0,0,0,0,0
FBgn0267305,lncRNA:CR45741,3L,-,5316213,5316451,0,0,0,0,0,0,0,0,0
FBgn0267306,lncRNA:CR45742,3L,+,5334846,5335103,0,0,0,0,0,0,0,0,0
FBgn0267307,lncRNA:CR45743,3L,+,5377814,5378407,0,0,0,0,0,0,0,0,0
FBgn0267308,lncRNA:CR45744,3L,-,6162695,6163102,2,0,3,0,0,0,1,3,2
FBgn0267309,lncRNA:CR45745,3L,-,10978011,10978302,1,0,0,0,0,0,0,0,0
FBgn0267310,lncRNA:CR45746,3L,-,12195787,12196049,0,0,0,0,0,0,0,0,0
FBgn0267311,lncRNA:CR45747,3L,+,1235472,1235702,0,0,0,0,0,0,0,0,0
FBgn0267312,lncRNA:CR45748,3L,-,12889352,12889638,0,0,0,0,0,0,0,0,0
FBgn0267313,lncRNA:CR45749,3L,+,13087491,13088588,0,1,0,0,0,0,0,0,0
FBgn0267314,lncRNA:CR45750,3R,+,16800600,16801203,0,0,0,0,0,0,0,0,0
FBgn0267315,lncRNA:TS16,3R,+,16801299,16801877,0,0,0,0,0,0,0,0,0
FBgn0267316,lncRNA:CR45752,3L,-,13285265,13285835,0,0,0,0,0,0,0,0,0
FBgn0267317,lncRNA:CR45753,3L,-,13286388,13287186,0,0,0,0,0,0,0,0,0
FBgn0267318,lncRNA:CR45754,3L,+,16176810,16177256,0,0,1,1,0,0,0,1,0
FBgn0267319,lncRNA:CR45755,3L,-,16177345,16177635,1,0,0,0,2,0,0,0,0
FBgn0267320,lncRNA:CR45756,3L,-,17032055,17032608,0,1,1,0,0,0,0,0,0
FBgn0267321,lncRNA:CR45757,3L,+,21961871,21962196,0,0,0,0,1,1,0,0,0
FBgn0267322,lncRNA:CR45758,3L,+,22960930,22961668,3,0,1,1,3,1,0,0,0
FBgn0267323,lncRNA:CR45759,3L,-,6786660,6787105,0,0,0,0,0,0,0,0,0
FBgn0267326,Ntl,2L,+,7710880,7713991,0,1,2,0,0,0,0,0,0
FBgn0267327,Acp33A,2L,-,11591339,11591678,0,0,0,0,0,0,0,0,0
FBgn0267330,KdelR,2L,+,10426887,10428632,6671,5285,5266,5747,5816,5928,5912,7023,6297
FBgn0267336,Glut4EF,3R,+,9874681,9995364,1804,1280,1365,1428,1349,1616,692,952,805
FBgn0267337,rn,3R,-,7272617,7309629,5,5,3,1,2,3,1,1,1
FBgn0267339,p38c,3R,-,24149020,24150203,185,164,124,148,184,187,197,186,203
FBgn0267347,squ,2L,+,16680054,16681653,1227,997,976,1253,1376,1553,1160,1312,1234
FBgn0267348,LanB2,3L,+,9614914,9623980,15688,12797,11541,17015,16857,16166,13144,16913,16217
FBgn0267350,PI4KIIIalpha,X,+,2624804,2633672,3580,2579,2282,2646,2494,2168,1616,1695,1868
FBgn0267351,Topors,2R,+,18972612,18977262,1035,784,744,846,787,841,612,792,716
FBgn0267363,JYalpha,4,+,879,5039,7,3,5,2,9,4,6,4,0
FBgn0267365,l(2)SH0834,2L,-,10311050,10312099,1513,1264,1150,1127,1341,1487,1326,1404,1208
FBgn0267366,mil,3R,+,27912447,27913785,1,0,1,1,0,0,0,0,0
FBgn0267376,SelR,3R,-,10863355,10868642,423,343,318,396,473,508,527,568,562
FBgn0267378,sau,2L,+,2226342,2231099,6598,4951,4616,6161,6495,6909,5596,6610,5850
FBgn0267383,Ubc87F,3R,-,13717454,13718176,0,0,0,0,0,0,0,0,0
FBgn0267384,Ubc7,X,+,16593677,16595867,2666,1990,1838,2473,2568,2606,2350,2390,2596
FBgn0267385,PyK,3R,+,22367536,22372746,8711,7044,7460,7484,7186,6428,5636,6772,8400
FBgn0267390,dop,3L,+,15566013,15576313,2187,1700,1578,1486,1568,1531,995,1197,1065
FBgn0267398,Yeti,2R,-,1343403,1345119,4087,3559,2984,3775,4635,4940,3881,4085,3403
FBgn0267399,lncRNA:CR45761,3R,+,5890842,5891926,1,0,1,0,0,1,0,0,0
FBgn0267400,lncRNA:CR45762,3R,+,5914316,5915335,0,0,0,0,0,0,0,0,0
FBgn0267408,AOX1,3R,-,15532137,15537292,1346,1015,1004,628,649,599,700,862,934
FBgn0267411,CG45764,Y,+,3289209,3290215,0,0,0,0,0,0,0,0,0
FBgn0267412,CG45765,Y,+,3293606,3294480,0,0,0,0,0,0,0,0,0
FBgn0267413,CG45766,Y,+,3301827,3302701,0,0,0,0,0,0,0,0,0
FBgn0267417,CG45770,Y,+,3349651,3350374,0,0,0,0,0,0,0,0,0
FBgn0267418,CR45771,Y,+,3297271,3298126,0,0,0,0,0,0,0,0,0
FBgn0267419,CR45772,Y,+,3318599,3319442,0,0,0,0,0,0,0,0,0
FBgn0267420,CR45773,Y,+,3323143,3323855,0,0,0,0,0,0,0,0,0
FBgn0267422,CR45775,Y,+,3340824,3341546,0,0,0,0,0,0,0,0,0
FBgn0267423,CR45776,Y,+,3345247,3345950,0,0,0,0,0,0,0,0,0
FBgn0267424,CR45777,Y,+,3358571,3359286,0,0,0,0,0,0,0,0,0
FBgn0267425,asRNA:CR45778,2L,-,11011162,11012135,33,19,18,26,42,32,12,21,18
FBgn0267426,CR45779,Y,+,3370887,3371602,0,0,0,0,0,0,0,0,0
FBgn0267427,CR45780,Y,+,3376224,3376984,0,0,0,0,0,0,0,0,0
FBgn0267428,DIP-lambda,2R,+,326768,705848,18,21,25,31,38,63,18,14,21
FBgn0267429,lovit,3L,-,25236940,25670980,12,4,4,6,12,13,12,7,7
FBgn0267430,Pzl,3R,-,2554162,3263582,0,2,5,1,0,1,0,0,0
FBgn0267431,Myo81F,3R,+,567076,2532932,3,0,2,0,0,0,1,0,0
FBgn0267432,kl-3,Y,+,336381,563165,0,0,0,0,0,0,0,0,0
FBgn0267433,kl-5,Y,-,22250,137486,0,0,0,1,0,0,0,0,0
FBgn0267435,chp,3R,-,31204180,31210730,49,37,46,47,61,56,54,63,56
FBgn0267438,lncRNA:CR45788,3R,+,26610434,26610879,0,0,0,0,0,0,0,0,0
FBgn0267439,asRNA:CR45789,2L,-,10392867,10393434,1,4,3,4,0,3,3,1,2
FBgn0267440,lncRNA:CR45790,3R,+,9821390,9822259,0,0,0,0,0,0,0,0,1
FBgn0267441,lncRNA:CR45791,2L,-,4185268,4186093,0,1,1,0,0,0,0,0,0
FBgn0267442,lncRNA:CR45792,X,+,4985671,4986397,0,0,0,0,1,0,0,0,0
FBgn0267443,lncRNA:CR45793,3R,-,5263757,5264511,61,28,36,32,31,38,24,26,14
FBgn0267444,Su(Ste):CR45794,Y,+,1005991,1007312,0,0,0,0,0,0,0,0,0
FBgn0267445,Su(Ste):CR45795,Y,-,1003209,1004639,0,0,0,0,0,0,0,0,0
FBgn0267446,Su(Ste):CR45796,Y,-,1039234,1040412,0,0,0,0,0,0,0,0,0
FBgn0267447,asRNA:CR45797,X,-,487898,488333,0,0,0,0,0,3,0,0,0
FBgn0267448,asRNA:CR45798,3R,+,21266255,21267794,8,7,9,3,4,5,7,9,11
FBgn0267449,WDY,Y,+,2273422,2487777,0,0,0,0,0,0,0,0,0
FBgn0267450,asRNA:CR45800,3R,+,20325529,20326260,4,3,2,0,2,2,3,0,1
FBgn0267451,asRNA:CR45801,3L,-,21028959,21029701,0,0,0,0,0,1,0,1,0
FBgn0267452,asRNA:CR45802,3L,+,2118498,2119567,0,0,0,0,0,0,0,0,0
FBgn0267453,lncRNA:CR45803,3L,-,21950101,21951548,0,0,0,1,0,0,0,0,0
FBgn0267454,asRNA:CR45804,3L,+,9693821,9694705,1,1,1,0,1,3,1,3,1
FBgn0267455,lncRNA:CR45805,3L,-,130730,131571,9,10,7,9,6,9,5,8,8
FBgn0267456,asRNA:CR45806,3L,+,175138,176104,11,17,8,6,10,5,8,16,13
FBgn0267457,asRNA:CR45807,3L,+,599399,600914,12,11,8,4,7,6,8,5,5
FBgn0267458,lncRNA:CR45808,3L,+,553216,553739,67,98,87,81,94,87,78,56,54
FBgn0267459,lncRNA:CR45809,3L,+,961769,962471,0,0,1,0,0,0,0,0,0
FBgn0267460,lncRNA:CR45810,3L,+,962756,963099,0,0,0,0,0,1,0,0,0
FBgn0267461,lncRNA:CR45811,3L,+,1001027,1002195,0,0,1,1,0,1,0,0,0
FBgn0267462,asRNA:CR45812,3L,+,1494499,1495119,2,3,2,0,1,1,2,1,1
FBgn0267463,asRNA:CR45813,3L,-,1549448,1549900,10,2,5,7,6,3,5,6,4
FBgn0267464,asRNA:CR45814,3L,+,1617485,1618190,0,2,0,0,0,0,0,0,0
FBgn0267465,asRNA:CR45815,3L,-,1648628,1649699,3,2,1,1,9,3,2,2,1
FBgn0267469,lncRNA:CR45819,3L,+,3137599,3138012,0,0,0,0,0,0,0,0,1
FBgn0267470,lncRNA:CR45820,3L,-,3555631,3556299,42,31,35,37,36,42,37,34,30
FBgn0267471,lncRNA:CR45821,3L,-,4792615,4793717,0,0,0,0,0,0,0,0,0
FBgn0267472,asRNA:CR45822,3L,+,7355717,7356598,0,0,0,3,0,1,0,0,1
FBgn0267473,lncRNA:CR45823,3L,-,8844944,8845814,0,0,0,0,0,0,0,0,0
FBgn0267474,lncRNA:CR45824,3L,+,12380252,12381470,0,0,0,0,0,0,0,0,0
FBgn0267475,lncRNA:CR45825,3L,-,13550874,13551808,0,0,1,0,0,0,0,0,0
FBgn0267476,lncRNA:CR45826,3L,-,1927623,1928152,1,0,0,0,0,0,0,0,0
FBgn0267477,asRNA:CR45827,3L,+,1963143,1964285,4,1,2,1,2,1,2,4,3
FBgn0267478,asRNA:CR45828,3L,-,1963213,1963700,8,5,4,4,5,6,4,10,5
FBgn0267479,asRNA:CR45829,3L,-,2267722,2268560,0,0,0,0,0,0,0,0,0
FBgn0267480,asRNA:CR45830,3L,+,4655405,4656330,0,0,0,0,0,0,0,0,0
FBgn0267481,asRNA:CR45831,3L,+,5767321,5768704,2,4,3,3,2,1,0,8,6
FBgn0267482,asRNA:CR45832,3L,-,7037825,7038347,0,0,0,0,0,0,0,0,0
FBgn0267483,lncRNA:CR45833,3L,+,7350404,7350802,1,2,1,3,2,2,1,0,2
FBgn0267484,asRNA:CR45834,3L,+,1784395,1784800,0,0,0,0,0,0,0,0,0
FBgn0267485,asRNA:CR45835,3L,-,7361639,7363598,6,8,7,9,1,4,6,5,4
FBgn0267486,Ptp36E,2L,-,18180884,18185007,0,0,0,0,0,0,0,0,0
FBgn0267487,Ptp61F,3L,-,1342493,1475257,4292,3574,3429,3213,3237,3293,2202,2677,2619
FBgn0267488,Mcr,2L,-,8074117,8082982,2945,2240,2145,2429,2482,2709,1523,2086,1484
FBgn0267489,PRY,Y,-,146092,192020,0,0,0,0,0,0,0,0,0
FBgn0267490,Mst77Y-4,Y,+,3284939,3285868,0,0,0,0,0,0,0,0,0
FBgn0267491,Mst77Y-13,Y,+,3354105,3354870,0,0,0,0,0,0,0,0,0
FBgn0267492,Mst77Y-7,Y,+,3327556,3328279,0,0,0,0,0,0,0,0,0
FBgn0267493,Mst77Y-9,Y,+,3336400,3337123,0,0,0,0,0,0,0,0,0
FBgn0267494,Mst77Y-8Psi,Y,+,3331980,3332699,0,0,0,0,0,0,0,0,0
FBgn0267495,asRNA:CR45185,X,-,10044909,10048156,2,3,3,0,0,0,1,3,0
FBgn0267496,2SrRNA:CR45836,rDNA,+,46356,46385,0,0,0,0,0,0,0,0,0
FBgn0267497,28SrRNA:CR45837,rDNA,+,46771,49485,106504,78151,40431,67545,57010,66621,81688,64981,63427
FBgn0267498,18SrRNA:CR45838,rDNA,+,55965,57959,91225,70309,35162,60765,53695,58330,61492,51564,49877
FBgn0267499,5.8SrRNA:CR45839,rDNA,+,58654,58776,1365,953,809,753,910,804,746,575,530
FBgn0267500,2SrRNA:CR45840,rDNA,+,58805,58834,0,0,0,0,0,0,0,0,0
FBgn0267501,18SrRNA:CR45841,rDNA,+,67668,69662,86176,66601,33402,57707,50806,55457,58228,48908,47787
FBgn0267502,5.8SrRNA:CR45842,rDNA,+,70389,70511,834,586,427,485,524,452,467,458,328
FBgn0267503,2SrRNA:CR45843,rDNA,+,70540,70569,0,0,0,0,0,0,0,0,0
